source,bucket,provider_type,name,address,area,lat,lng,phone,website,rating,reviews,hours_json,pet_policy,unclaimed_on_google,external_source,external_id
serpapi,provider,shop,Pet Shop Huellitas Elcano,"Av. Elcano 2778, 1526 Cdad. Autónoma de Buenos Aires, Argentina","Belgrano, CABA",-34.568636399999995,-58.4573356,+54 11 2722-4196,,4.8,19,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcb5b3c59b75d9:0x8de7fe9aeeaace8d
serpapi,provider,shop,Como Perro y Gato,"Cdad. de la Paz 1993, C1428 Cdad. Autónoma de Buenos Aires, Argentina","Belgrano, CABA",-34.563738,-58.456542,+54 11 6106-0239,,5,26,"{""jueves"": ""10 a.m.–2 p.m., 4–8 p.m."", ""viernes"": ""10 a.m.–2 p.m., 4–8 p.m."", ""sábado"": ""10 a.m.–7 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–2 p.m., 4–8 p.m."", ""martes"": ""10 a.m.–2 p.m., 4–8 p.m."", ""miércoles"": ""10 a.m.–2 p.m., 4–8 p.m.""}",,,serpapi_gmaps,0x95bcb536e06e10c9:0xd402961bd35da119
serpapi,provider,shop,Pet's Shop Danna,"Moldes 2493 / 2491, C1428 CRM, Cdad. Autónoma de Buenos Aires, Argentina","Belgrano, CABA",-34.5599816,-58.4624179,+54 11 4543-4641,,4.3,263,"{""jueves"": ""10:30 a.m.–3 p.m., 4–8 p.m."", ""viernes"": ""10:30 a.m.–3 p.m., 4–8 p.m."", ""sábado"": ""10:30 a.m.–7 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10:30 a.m.–3 p.m., 4–8 p.m."", ""martes"": ""10:30 a.m.–3 p.m., 4–8 p.m."", ""miércoles"": ""10:30 a.m.–3 p.m., 4–8 p.m.""}",,,serpapi_gmaps,0x95bcb42aa4043aed:0x706e59044debc9c6
serpapi,provider,shop,Lola pet shop,"Echeverría 3125, C1428 Cdad. Autónoma de Buenos Aires, Argentina","Belgrano, CABA",-34.566876199999996,-58.4627051,+54 11 3863-3578,,5,36,"{""jueves"": ""10 a.m.–7:30 p.m."", ""viernes"": ""10 a.m.–7:30 p.m."", ""sábado"": ""10 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–7:30 p.m."", ""martes"": ""10 a.m.–7:30 p.m."", ""miércoles"": ""10 a.m.–7:30 p.m.""}",,,serpapi_gmaps,0x95bcb5de72c0fc47:0xc74a13e5f7c9d779
serpapi,provider,shop,Huella's pet shop,"Blanco Encalada 2383, C1428 Cdad. Autónoma de Buenos Aires, Argentina","Belgrano, CABA",-34.5589456,-58.4588094,+54 11 5317-7713,,5,5,"{""jueves"": ""9:30 a.m.–8:30 p.m."", ""viernes"": ""9:30 a.m.–8:30 p.m."", ""sábado"": ""9:30 a.m.–8:30 p.m."", ""domingo"": ""10 a.m.–4 p.m."", ""lunes"": ""9:30 a.m.–8:30 p.m."", ""martes"": ""9:30 a.m.–8:30 p.m."", ""miércoles"": ""9:30 a.m.–8:30 p.m.""}",,True,serpapi_gmaps,0x95bcb50075cb5871:0x60b84c36ff28981a
serpapi,provider,shop,TIERRA animal,"Arcos 2508, C1428 Cdad. Autónoma de Buenos Aires, Argentina","Belgrano, CABA",-34.5565077,-58.457313199999994,+54 11 7140-9429,https://www.instagram.com/tierra.animal.pet,4.8,20,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–1 p.m., 3–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcb50074ee31af:0xde960402db3e8f4
serpapi,provider,shop,"Puppis Veterinaria, Peluquería y Pet Shop","Av. Congreso 2756, C1428 BVR, Cdad. Autónoma de Buenos Aires, Argentina","Belgrano, CABA",-34.557254199999996,-58.4656923,+54 810-220-2345,http://www.puppis.com.ar/,3.8,226,"{""jueves"": ""8 a.m.–9 p.m."", ""viernes"": ""8 a.m.–9 p.m."", ""sábado"": ""9 a.m.–9 p.m."", ""domingo"": ""10 a.m.–8 p.m."", ""lunes"": ""8 a.m.–9 p.m."", ""martes"": ""8 a.m.–9 p.m."", ""miércoles"": ""8 a.m.–9 p.m.""}",,,serpapi_gmaps,0x95bcb7781cf2cb17:0xeb8e90c7d4ef54fb
serpapi,provider,shop,Pet Shop y Veterinaria Mascotas de la Abadia - Sucursal Cabildo,"Av. Cabildo 505 C1426AAF, C1426 Cdad. Autónoma de Buenos Aires, Argentina","Belgrano, CABA",-34.5712075,-58.4420058,+54 11 2884-8447,https://mascotasdelabadia.com.ar/,4.7,151,"{""jueves"": ""9 a.m.–8 p.m."", ""viernes"": ""9 a.m.–8 p.m."", ""sábado"": ""9 a.m.–8 p.m."", ""domingo"": ""9:30 a.m.–3:30 p.m."", ""lunes"": ""9 a.m.–8 p.m."", ""martes"": ""9 a.m.–8 p.m."", ""miércoles"": ""9 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcb5a819300fdb:0x64da8e56bfb26966
serpapi,provider,shop,Pet shop Mi perro dinamita,"Franklin D. Roosevelt 2446, C1428 Cdad. Autónoma de Buenos Aires, Argentina","Belgrano, CABA",-34.5579525,-58.4610078,+54 11 5938-6358,https://www.instagram.com/petshopmiperrodinamitaok/,4.8,68,"{""jueves"": ""10 a.m.–7:30 p.m."", ""viernes"": ""10 a.m.–7:30 p.m."", ""sábado"": ""10 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–7:30 p.m."", ""martes"": ""10 a.m.–7:30 p.m."", ""miércoles"": ""10 a.m.–7:30 p.m.""}",,,serpapi_gmaps,0x95bcb57be7006c43:0x1d6e0e022cfee932
serpapi,provider,shop,Pet Shop | Centro Pet | Veterinaria,"Av. Córdoba 1475, C1055 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.599149,-58.3877822,+54 11 7079-1234,http://www.centropet.com.ar/,4.5,8082,"{""jueves"": ""9:30 a.m.–8 p.m."", ""viernes"": ""9:30 a.m.–8 p.m."", ""sábado"": ""9:30 a.m.–7:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9:30 a.m.–8 p.m."", ""martes"": ""9:30 a.m.–8 p.m."", ""miércoles"": ""9:30 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccac758967b8f:0x6816bdf04584e75a
serpapi,provider,shop,Paws Pet Market,"Av. Pueyrredón 1370, C1118 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5948729,-58.4029581,+54 11 3412-9000,https://paws-petmarket.com/,4.8,169,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–4 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccb21a4f8a4c1:0xa46da3cc39ac4351
serpapi,provider,shop,Pet Shop | Centro Pet Argentina | Acuario,"Av. Córdoba 1557, C1055AAF Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5991983,-58.389025499999995,+54 11 7079-1234,http://www.centropet.com/,4.9,1303,"{""jueves"": ""11 a.m.–7:30 p.m."", ""viernes"": ""11 a.m.–7:30 p.m."", ""sábado"": ""11 a.m.–7:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""11 a.m.–7:30 p.m."", ""martes"": ""11 a.m.–7:30 p.m."", ""miércoles"": ""11 a.m.–7:30 p.m.""}",,,serpapi_gmaps,0x95bccbcb5e4b5e95:0x2e361a0b96ac5bb8
serpapi,provider,shop,Casper Pet Store Junín,"Junín 1142, C1113 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5950681,-58.3973849,+54 11 4043-5335,http://www.casperpetstore.com.ar/,4.8,245,"{""jueves"": ""9 a.m.–8 p.m."", ""viernes"": ""9 a.m.–8 p.m."", ""sábado"": ""9 a.m.–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–8 p.m."", ""martes"": ""9 a.m.–8 p.m."", ""miércoles"": ""9 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccb7cc77680cd:0xb5425093285edbe8
serpapi,provider,shop,"Puppis Veterinaria, Peluqueria y Pet Shop","Av. Pueyrredón 1639, C1118 AAG, Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5921668,-58.4011096,+54 810-220-2345,https://www.puppis.com.ar/,3.4,245,"{""jueves"": ""8 a.m.–9 p.m."", ""viernes"": ""8 a.m.–9 p.m."", ""sábado"": ""9 a.m.–9 p.m."", ""domingo"": ""10 a.m.–8 p.m."", ""lunes"": ""8 a.m.–9 p.m."", ""martes"": ""8 a.m.–9 p.m."", ""miércoles"": ""8 a.m.–9 p.m.""}",,,serpapi_gmaps,0x95bcca9a16d58c0d:0x486949727cfd4953
serpapi,provider,shop,Distrito Pet - Tienda para Mascotas,"Ecuador 1314, C1425 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.595017,-58.4041979,+54 11 2784-8583,https://distritopetshop.com/,4.6,78,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccb3c1d94d6d7:0x9a37c23eae9d7cd7
serpapi,provider,shop,Petit Pet Shop Las Heras,"Av. Gral. Las Heras 1647, C1018 AAA, Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.592619299999996,-58.390189899999996,+54 11 4814-0209,,4.4,142,"{""jueves"": ""10 a.m.–7 p.m."", ""viernes"": ""10 a.m.–7 p.m."", ""sábado"": ""10 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–7 p.m."", ""martes"": ""10 a.m.–7 p.m."", ""miércoles"": ""10 a.m.–7 p.m.""}",,,serpapi_gmaps,0x95bccabc5d71cb99:0x8135d340d5b33b25
serpapi,provider,shop,AREA PET,"Juncal 2731, C1425AYG Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5893229,-58.404489399999996,+54 11 4853-2549,,4.5,103,"{""jueves"": ""11 a.m.–8 p.m."", ""viernes"": ""11 a.m.–8 p.m."", ""sábado"": ""11 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""11 a.m.–8 p.m."", ""martes"": ""11 a.m.–7 p.m."", ""miércoles"": ""11 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccba4b5cd9d43:0xd8b17b6ea5320eac
serpapi,provider,shop,Pet Shop - Natural Life - Recoleta,"Libertad 978, C1012 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5971792,-58.384506599999995,+54 11 6136-6572,https://www.natural-life.com.ar/,4.5,73,"{""jueves"": ""9 a.m.–8:30 p.m."", ""viernes"": ""9 a.m.–8:30 p.m."", ""sábado"": ""9 a.m.–8:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–8:30 p.m."", ""martes"": ""9 a.m.–8:30 p.m."", ""miércoles"": ""9 a.m.–8:30 p.m.""}",,,serpapi_gmaps,0x95bccbd1fbd5396f:0x24b604dbc7e70c46
serpapi,provider,shop,King & Queen Pet Shop,"Sánchez de Bustamante 1661, C1425DUG Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5918327,-58.410031,+54 9 11 2165-6136,,4.6,18,"{""jueves"": ""8 a.m.–8 p.m."", ""viernes"": ""8 a.m.–8 p.m."", ""sábado"": ""10 a.m.–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""8 a.m.–8 p.m."", ""martes"": ""8 a.m.–8 p.m."", ""miércoles"": ""8 a.m.–8 p.m.""}",,True,serpapi_gmaps,0x95bcca846af7b6d5:0xb701b260e26daf3b
serpapi,provider,shop,Cony Pet Shop,"Billinghurst 1396, C1425DTB Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5937312,-58.4129711,+54 9 11 2678-5272,http://www.conypetshop.com/,5,54,"{""jueves"": ""11 a.m.–8 p.m."", ""viernes"": ""11 a.m.–8 p.m."", ""sábado"": ""11 a.m.–7 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""11 a.m.–8 p.m."", ""martes"": ""11 a.m.–8 p.m."", ""miércoles"": ""11 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccb0470ffca09:0x999df5d18135f50b
serpapi,provider,shop,Pet Shop Nueva Era 2,"José Andrés Pacheco de Melo 3021, C1425 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5843537,-58.4053421,+54 11 2122-2990,,4.9,31,"{""jueves"": ""11 a.m.–7 p.m."", ""viernes"": ""11 a.m.–7 p.m."", ""sábado"": ""11 a.m.–4 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""11 a.m.–7 p.m."", ""martes"": ""11 a.m.–7 p.m."", ""miércoles"": ""11 a.m.–7 p.m.""}",,,serpapi_gmaps,0x95bcb510be47cfd3:0x99b8edda75343c17
serpapi,provider,shop,Zoocopet - Alimento para perros y gatos,"Gral. Lucio Norberto Mansilla 2778, C1425 BPF, Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.595614,-58.406439899999995,+54 11 4962-3839,https://zoocopet.com.ar/,4.4,180,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcca8fe439867d:0x2d4d5132639c4e4d
serpapi,provider,shop,Kiki Pet Shop & Bath,"Laprida 1290, C1425 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.593753299999996,-58.407438,+54 9 11 4029-6216,,5,17,"{""jueves"": ""10 a.m.–2 p.m., 3–7 p.m."", ""viernes"": ""10 a.m.–2 p.m., 3–7 p.m."", ""sábado"": ""10 a.m.–1 p.m."", ""domingo"": ""10 a.m.–1 p.m."", ""lunes"": ""10 a.m.–2 p.m., 3–7 p.m."", ""martes"": ""10 a.m.–2 p.m., 3–7 p.m."", ""miércoles"": ""10 a.m.–2 p.m., 3–7 p.m.""}",,True,serpapi_gmaps,0x95bccb45a308b1ff:0xaf7b87c44bbb306d
serpapi,provider,shop,Pet Shop Flow,"Larrea 876, C1117 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.598110399999996,-58.402334599999996,+54 11 5338-0685,https://instagram.com/petshopflow,4.4,14,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccb218c92c5bd:0xf886509e2bef7f7b
serpapi,provider,shop,Casper Pet Store Güemes 2987,"Güemes 2987, C1425 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.591884199999996,-58.408646399999995,+54 11 2554-5874,http://www.casperpetstore.com.ar/,4.6,322,"{""jueves"": ""9 a.m.–8 p.m."", ""viernes"": ""9 a.m.–8 p.m."", ""sábado"": ""9 a.m.–7 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–8 p.m."", ""martes"": ""9 a.m.–8 p.m."", ""miércoles"": ""9 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcca84600a03f3:0x2d2b58e09317c62b
serpapi,provider,vet,INTI Pet Shop,"Paraguay 2340, C1121 ABL, Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.598023,-58.401287999999994,+54 11 4964-2332,,4.5,121,"{""jueves"": ""10 a.m.–7 p.m."", ""viernes"": ""10 a.m.–7 p.m."", ""sábado"": ""10 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–7 p.m."", ""martes"": ""10 a.m.–7 p.m."", ""miércoles"": ""10 a.m.–7 p.m.""}",,,serpapi_gmaps,0x95bccba922bb22c7:0x758af7b1a665eca0
serpapi,provider,shop,BEN PET SHOP,"French 3115, C1425 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.586069,-58.406734099999994,+54 11 4802-2528,http://www.benpetshop.com.ar/,4.2,35,"{""jueves"": ""9 a.m.–8 p.m."", ""viernes"": ""9 a.m.–8 p.m."", ""sábado"": ""9 a.m.–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–8 p.m."", ""martes"": ""9 a.m.–8 p.m."", ""miércoles"": ""9 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcca82c66bd14b:0x285ed0b02e34c566
serpapi,provider,shop,Simba Petshop,"Av. Juan Bautista Alberdi 1022, C1424BYX Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.623074599999995,-58.4423454,+54 45006835,https://pedix.app/simba-petshop,4.6,94,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–4 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccb18a8d8caef:0xa6c49a3c1dc0da54
serpapi,provider,shop,PATITAS MARKET PET SHOP,"Av. Avellaneda 174, C1405 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6120549,-58.4327404,+54 11 3593-9082,https://www.instagram.com/patitas.market.petshop?igsh=MXVvdWxocDF5ZXpoZA==,5,16,"{""jueves"": ""9 a.m.–1 p.m., 5–9 p.m."", ""viernes"": ""9 a.m.–1 p.m., 5–9 p.m."", ""sábado"": ""9 a.m.–1 p.m., 5–9 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""Cerrado"", ""martes"": ""9 a.m.–1 p.m., 5–9 p.m."", ""miércoles"": ""9 a.m.–1 p.m., 5–9 p.m.""}",,,serpapi_gmaps,0x95bccb1eb9841133:0x7529c578c4327794
serpapi,provider,shop,Casper Pet Store Caballito,"Av. Avellaneda 610, C1405 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6148137,-58.4398372,+54 11 3126-2162,http://www.casperpetstore.com.ar/,4.9,61,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccb95a9848f5d:0x54d459991b1d2c35
serpapi,provider,shop,Reino Animal - Pet Shop,"Senillosa 216, C1424 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.618784,-58.429714999999995,+54 11 3591-3030,https://www.instagram.com/reinoanimalsenillosa/,4.8,67,"{""jueves"": ""9:30 a.m.–2 p.m., 3:30–8 p.m."", ""viernes"": ""9:30 a.m.–2 p.m., 3:30–8 p.m."", ""sábado"": ""9:30 a.m.–2 p.m., 3:30–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9:30 a.m.–2 p.m., 3:30–8 p.m."", ""martes"": ""9:30 a.m.–2 p.m., 3:30–8 p.m."", ""miércoles"": ""9:30 a.m.–2 p.m., 3:30–8 p.m.""}",,,serpapi_gmaps,0x95bcca452761bf09:0x19cc92a92de5564c
serpapi,provider,shop,Petit Pets - Boutique & Vet,"Av. Juan Bautista Alberdi 396, C1424 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.623035699999996,-58.4332481,+54 11 6661-3103,https://www.instagram.com/pp_boutiquevet?igsh=b2ZhaDhoNjY4ZWp0,4.7,146,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcca4f42c52023:0x7ac1f8ff3fd4cfa1
serpapi,provider,shop,MAXcotas PetShop,"Av. Dr. Honorio Pueyrredón 643, C1405 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6124972,-58.4414776,+54 11 6643-8475,,4.9,39,"{""jueves"": ""10:30 a.m.–9 p.m."", ""viernes"": ""10:30 a.m.–9 p.m."", ""sábado"": ""11 a.m.–9 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10:30 a.m.–9 p.m."", ""martes"": ""10:30 a.m.–9 p.m."", ""miércoles"": ""10:30 a.m.–9 p.m.""}",,,serpapi_gmaps,0x95bccb8ce01b0971:0x75b3fc29a73e4115
serpapi,provider,shop,Mis Mascotas Pet Shop,"Av. Avellaneda 293, C1405 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6126104,-58.4345704,+54 11 5377-7254,https://www.mismascotaspetshop.com/,4.9,74,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–1:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcca6a0013dfa7:0xe879108655339cba
serpapi,provider,shop,Pet Shop - Natural Life - Caballito DC,"Dr. Nicolás Repetto 1338, C1416 CLF, Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6070819,-58.4503482,+54 11 5599-8987,https://www.natural-life.com.ar/,4.3,1629,"{""jueves"": ""9 a.m.–8:30 p.m."", ""viernes"": ""9 a.m.–8:30 p.m."", ""sábado"": ""9 a.m.–8:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–8:30 p.m."", ""martes"": ""9 a.m.–8:30 p.m."", ""miércoles"": ""9 a.m.–8:30 p.m.""}",,,serpapi_gmaps,0x95bcca0fe0feccb5:0x7b42d8e4d859b042
serpapi,provider,shop,LA CASA DEL MASCOTERO -Caballito-,"Av. Juan Bautista Alberdi 1501, C1406 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6258718,-58.449396699999994,+54 9 11 2329-3520,https://www.lacasadelmascotero.com.ar/,5,38,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccb5c530f0fc7:0xe00edadfef6dff79
serpapi,provider,shop,Agus Pet Shop,"Rojas 594, C1405 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.614198,-58.444328999999996,+54 11 8033-3000,https://www.instagram.com/agus.pet.shop?igsh=bW80dW5qejRzcndx&utm_source=qr,5,11,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccb003736b4bb:0x63654f053c2de27c
serpapi,provider,shop,Universal Pets,"Av. Juan Bautista Alberdi 593, C1424 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6230188,-58.4360376,+54 11 2086-4787,https://www.universalpets.com.ar/,4.6,201,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–4 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccbf40f768919:0x4272fb2b59e20191
serpapi,provider,shop,"Puppis Veterinaria, Peluqueria y Pet Shop","Av. Pedro Goyena 171, C1424 BSB, Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6251289,-58.4297979,+54 11 6731-0374,https://www.puppis.com.ar/,3.4,338,"{""jueves"": ""8 a.m.–9 p.m."", ""viernes"": ""8 a.m.–9 p.m."", ""sábado"": ""9 a.m.–9 p.m."", ""domingo"": ""10 a.m.–8 p.m."", ""lunes"": ""8 a.m.–9 p.m."", ""martes"": ""8 a.m.–9 p.m."", ""miércoles"": ""8 a.m.–9 p.m.""}",,,serpapi_gmaps,0x95bcca37cfb9a6e1:0x298ae7cbde875876
serpapi,provider,shop,Pet Shop - Natural Life - Caballito,"Av. Tte. Gral. Donato Álvarez 1351, C1416BTC Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6110854,-58.460524,+54 11 6669-1220,https://www.natural-life.com.ar/,4.5,494,"{""jueves"": ""9 a.m.–9 p.m."", ""viernes"": ""9 a.m.–9 p.m."", ""sábado"": ""9 a.m.–9 p.m."", ""domingo"": ""9 a.m.–9 p.m."", ""lunes"": ""9 a.m.–9 p.m."", ""martes"": ""9 a.m.–9 p.m."", ""miércoles"": ""9 a.m.–9 p.m.""}",,,serpapi_gmaps,0x95bcca1d241d29f9:0xac857c0a758a5421
serpapi,provider,shop,"Puppis Veterinaria, Peluquería y Pet Shop","CRV, Av. S. Martín 2150, C1416 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.604822899999995,-58.457842199999995,+54 810-220-2345,https://www.puppis.com.ar/,4.2,724,"{""jueves"": ""8 a.m.–9 p.m."", ""viernes"": ""8 a.m.–9 p.m."", ""sábado"": ""9 a.m.–9 p.m."", ""domingo"": ""10 a.m.–8 p.m."", ""lunes"": ""8 a.m.–9 p.m."", ""martes"": ""8 a.m.–9 p.m."", ""miércoles"": ""8 a.m.–9 p.m.""}",,,serpapi_gmaps,0x95bcca03f82b5e4f:0xe8a4fb54a685e120
